"codigo","id_pop","crm","clasificacion_sitio","categoria_planificacion","sistema_energia","pe_3g","mpls","olt","olt_3play","core","panel_solar","latitud","longitud"
ESTLA039,5502,Austral,B2,nan,ONGRID,NO,SI,NO,NO,NO,NO,-42.143566,-73.479635
LA060,5503,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.14111,-73.481666
PM380,5504,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.570556,-73.656389
ZL326,5505,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.488944,-73.763472
FS707,5506,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.532278,-72.754889
LA632,5507,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.5746,-73.152114
LA846,5508,Austral,D,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.567583,-73.16622
LA856,5509,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.5791,-73.1679
LA857,5510,Austral,D,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.585389,-73.175972
AM844,6501,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.4065,-70.5768
FS710,5511,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.379361,-72.307583
LA736,5512,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.777107,-73.161002
LA908,5513,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.680998,-73.127385
ZL022,5514,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.552681,-73.172436
AM713,6508,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.394133,-70.618222
ESTLA049,5515,Austral,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-41.430544,-72.532314
ESTLA050,5516,Austral,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-41.430544,-72.532314
ESTLA041,5517,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-41.458044,-72.284936
FS705,5518,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.82975,-73.349361
ESTLA052,5519,Austral,B2,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.800596,-73.224968
LA903,5521,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.64975,-72.314028
PM323,5522,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.470722,-72.949444
RP182,5523,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-41.319028,-72.981778
RP373,5524,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-41.4782,-72.913999
ZL336,5525,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.561694,-72.490083
ZL523,5526,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.712521,-73.070006
PM083,5527,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.733889,-72.464444
PM041,5528,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.682921,-73.469944
PM042,5529,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.627947,-73.596817
PM082,5530,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.177356,-73.596917
ZL540,5531,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.008528,-73.835556
LA611,5532,Austral,B2,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.577658,-73.458509
LA230,5533,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.603767,-73.559071
LA150,5534,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.665555,-73.804722
LA095,5535,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.866805,-73.604126
LA223,5536,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.616234,-73.79139
LA231,5537,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.39432,-73.210474
LA232,5538,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.3962611,-73.343399
LA233,5539,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.302648,-73.458261
LA234,5540,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.240148,-73.504094
LA235,5541,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.159039,-73.488534
ZL005,5542,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.226111,-73.224444
PM139,5543,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.238222,-72.752943
LA902,5544,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-41.434863,-73.058735
ZL510,5545,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.75488,-73.169244
AM737,6543,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.440598,-70.650824
AM779,6544,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.417529,-70.606543
ZU211,6547,Centro,D,C,ONGRID,NO,NO,NO,NO,NO,,-35.427218,-71.655735
PM375,5546,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.955639,-73.656444
LA387,5547,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.463771,-73.432114
LA386,5548,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.383502,-73.121817
LA438,5549,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.488224,-73.041539
AM736,6552,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.402379,-70.578832
LA135,5550,Austral,B2,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.404893,-73.004034
PM290,5551,Austral,D,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.589444,-73.142222
ZL344,5552,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.536944,-72.625944
ZL345,5553,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.520541,-72.532357
PM523,5554,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.481105,-73.765316
PM524,5555,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.869444,-73.8266672
PM525,5557,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.1172219,-73.621944
PM199,5559,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.691389,-73.703056
ZB326,6562,Sur,D,C,ONGRID,NO,NO,NO,NO,NO,,-36.826775,-73.0475251
FS706,5560,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.041472,-73.404417
PM369,5561,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.325694,-73.359861
ZL140,5562,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.442306,-73.10075
LA389,5564,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.152611,-73.533722
LA439,5565,Austral,B2,C,ONGRID,NO,SI,NO,NO,NO,NO,-41.534301,-73.124832
PM077,5566,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.568485,-73.193814
ZL352,5567,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.146083,-73.691611
PM442,5568,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-42.481643,-73.786365
AM630,6575,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.342475,-70.719911
LA572,5569,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.458344,-72.913228
LA564,5570,Austral,D,C,ONGRID,NO,SI,NO,NO,NO,NO,-40.595563,-73.110846
LA853,5571,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.453585,-72.935139
LA131,5572,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-40.563444,-73.1035
LA465,5573,Austral,B2,C,OFFGRID,NO,NO,NO,NO,NO,NO,-41.14561,-72.53423
ZL018,5574,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.320056,-72.998472
PM549,5575,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.126667,-73.643889
AM075,6585,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.4363889,-70.6527778
ZL359,5576,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.277528,-73.710083
LA374,5577,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-41.321594,-73.714175
ESTAY011,5578,Austral,B2,C,ONGRID,NO,SI,NO,NO,NO,NO,-45.909714,-71.70148
FS721,5579,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-46.440028,-72.688055
ZZ877,6590,Centro,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.693399,-71.212478
AM387,6591,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.4456611,-70.6225111
ESTAY012,5580,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-45.593523,-72.105284
CI505,5581,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.5705556,-72.0744444
FS718,5582,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-46.123861,-72.161945
ZI026,5583,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.7705,-71.775806
AI040,5584,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.761912,-71.996971
CI188,5585,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-46.544444,-71.6925
ESTAY010,5586,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-47.2558667,-72.5762
ESTAY021,5587,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-47.1734333,-72.7268806
AI401,5588,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.573404,-72.087939
AI517,5589,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.579508,-72.034158
AM904,6605,Metropolitano,D,nan,ONGRID,NO,NO,NO,NO,NO,,-33.384596,-70.639221
CI013,5590,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.572667,-72.049361
AI214,5591,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.587975,-72.021978
CI288,5592,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.583944,-72.032583
AI251,5593,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.580583,-72.061017
CI012,5594,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.585403,-72.069214
CI286,5596,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.5895,-72.052417
CI287,5597,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.580111,-72.045528
CI340,5598,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.534423,-71.889615
AI831,5599,Austral,D,C,ONGRID,NO,SI,NO,NO,NO,NO,-45.570123,-72.073367
FS716,5600,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.811167,-71.918472
ZI501,5601,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.100682,-71.865867
ZI329,5602,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.4126,-72.6947
CI291,5603,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.981194,-72.406083
AM964,6624,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.391208,-70.553926
FS723,5604,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-44.240806,-71.843722
AI037,5605,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.633179,-72.096162
ZI017,5606,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.5734591,-72.0715129
ESTAY013,5607,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-45.9754417,-71.7088639
FS717,5608,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-45.166917,-72.141195
ZI014,5609,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.91044,-71.69625
AI553,5610,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.163428,-73.521775
AI604,5611,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.39622,-72.68678
FS720,5612,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-47.013111,-72.828278
FS725,5613,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-46.848917,-72.705139
AI552,5614,Austral,B1,C,ONGRID,NO,NO,NO,NO,NO,NO,-46.298886,-71.915328
FS726,5615,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-46.626611,-72.671889
ZI500,5616,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-46.589644,-72.574422
CI460,5617,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.774667,-72.955472
ESTAY017,5618,Austral,B2,nan,OFFGRID,NO,NO,NO,NO,NO,NO,-47.013632,-72.825543
ESTAY018,5619,Austral,B2,nan,OFFGRID,NO,NO,NO,NO,NO,NO,-46.843323,-72.705979
ESTAY019,5620,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-46.58,-72.321
ESTAY022,5621,Austral,B2,nan,OFFGRID,NO,NO,NO,NO,NO,SI,-46.402778,-71.786389
ESTAY020,5622,Austral,B2,nan,OFFGRID,NO,NO,NO,NO,NO,NO,-46.5409,-71.722279
AI218,5623,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.417772,-72.484575
AI219,5624,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.457896,-72.391809
AI220,5625,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.512625,-72.095601
AI041,5626,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.862628,-71.81088
CI527,5628,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.402986,-72.690631
ESTAY015,5629,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-47.8015,-73.535989
FS722,5630,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-47.802583,-73.540195
ZL354,5631,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.644194,-71.687472
ESTAY014,5632,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-42.142763,-73.474318
FS719,5633,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-48.480972,-72.577222
ZI502,5634,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-45.378333,-71.991806
FS727,5635,Austral,C,C,OFFGRID,NO,NO,NO,NO,NO,SI,-53.458361,-70.976639
ESTMG001,5636,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-53.183702,-70.947216
ONUMG001,5637,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-53.164444,-70.917412
PA164,5638,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.088149,-70.882974
ESTMG013,5639,Austral,B2,nan,ONGRID,NO,SI,NO,NO,NO,NO,-43.1162217,-73.6092652
FS608,5640,Austral,B2,C,OFFGRID,NO,NO,NO,NO,NO,SI,-53.45025,-70.249222
PA157,5641,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-52.887606,-68.863337
ZP008,5642,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.157919,-70.907535
FS846,5643,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-51.252472,-72.356917
FS733,5644,Austral,C,C,OFFGRID,NO,NO,NO,NO,NO,SI,-50.934417,-72.460667
ESTMG011,5645,Austral,B2,C,ONGRID,NO,SI,NO,NO,NO,NO,-52.774819,-69.290748
ZP016,5646,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,SI,-52.912167,-69.322667
MG860,5647,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.010281,-70.826149
PA165,5648,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.036944,-70.894167
PA170,5650,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.118806,-70.942972
ESTMG012,5651,Austral,B2,nan,ONGRID,NO,SI,NO,NO,NO,NO,-52.620794,-69.245182
ESTMG019,5652,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-52.3320889,-68.5781417
FS730,5653,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-51.624978,-72.332478
PA081,5654,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.121528,-70.906028
MG869,5655,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.144771,-70.901829
ZP017,5656,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,SI,-53.318306,-68.844528
MG723,5657,Austral,C,A+,ONGRID,NO,SI,NO,NO,NO,NO,-53.15778,-70.91639
MG722,5658,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.16114,-70.94366
PA169,5659,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.127269,-70.963776
MG725,5660,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.1348,-70.9232
PA339,5661,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.122889,-70.896472
MG268,5662,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.162957,-70.906867
ZP036,5663,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.16318,-70.8975601
PA544,5664,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-51.6926919,-72.5340809
MG601,5665,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.160861,-70.922306
PA402,5666,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-52.882278,-71.614444
PA403,5667,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-52.921861,-71.693778
MG886,5668,Austral,C,C,OFFGRID,NO,SI,NO,NO,NO,NO,-52.383979,-69.755585
MG120,5669,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.125897,-70.869339
RPL029,5744760,Austral,C,nan,ONGRID,NO,NO,NO,NO,NO,NO,-33.444403,-70.655917
BI033,6770,Sur,D,C,ONGRID,NO,NO,NO,NO,NO,,-37.85,-71.3166667
PA239,5670,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.214755,-70.943983
FS728,5671,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.233556,-70.956361
PA129,5672,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-53.132806,-70.908805
PA241,5673,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-51.7975,-72.195556
ZP033,5674,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.158842,-70.9052991
PA405,5675,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.639885,-69.643017
MG887,5676,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-52.94322,-70.81981
MG721,5677,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.172833,-70.925667
PA017,5678,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-53.1135,-70.878111
PA168,5679,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.141833,-70.954567
ZP010,5680,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.159646,-70.932025
MG870,5681,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.172358,-70.94599
MG865,5682,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.1303262,-70.9101619
PA342,5683,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-52.146439,-69.516522
MG889,5684,Austral,B2,C,OFFGRID,NO,NO,NO,NO,NO,SI,-52.12588,-71.526796
ZP014,5685,Austral,B2,C,OFFGRID,NO,NO,NO,NO,NO,NO,-53.513417,-69.331083
ZP011,5686,Austral,B2,C,OFFGRID,NO,NO,NO,NO,NO,SI,-53.352167,-69.246472
MG724,5687,Austral,B2,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.15483,-70.89183
ZP012,5688,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-53.322221,-68.661031
ESTMG010,5689,Austral,B2,nan,ONGRID,NO,SI,NO,NO,NO,NO,-53.295332,-70.369795
MG999,5690,Austral,A,B+,ONGRID,SI,NO,NO,NO,SI,NO,-53.310444,-70.378028
ZP013,5691,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,SI,-53.318331,-69.795753
MG885,5692,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-52.262335,-68.941632
FS732,5693,Austral,C,C,OFFGRID,NO,NO,NO,NO,NO,NO,-49.12575,-74.409862
ESTMG002,5694,Austral,B2,nan,ONGRID,NO,SI,NO,NO,NO,NO,-54.933333,-67.616667
MG143,5695,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-54.938165,-67.60951
PA279,5696,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.150583,-70.935222
PA280,5697,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.141135,-70.920081
PA283,5698,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.138889,-70.881944
PA281,5699,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.164722,-70.90575
PA282,5700,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.178094,-70.94194
PA285,5701,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.15225,-70.90275
MG429,5702,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.146263,-70.921054
MG453,5703,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.137857,-70.888639
ZP020,5704,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.14125,-70.898
PA015,5705,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.169056,-70.936722
PA284,5706,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.049944,-70.852833
FS729,5707,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-52.314167,-69.694333
FS731,5708,Austral,C,C,OFFGRID,NO,NO,NO,NO,NO,SI,-52.663222,-71.476278
FS847,5709,Austral,C,C,OFFGRID,NO,NO,NO,NO,NO,SI,-52.619723,-71.485394
ESTMG018,5710,Austral,B2,nan,OFFGRID,NO,NO,NO,NO,NO,NO,-53.44975,-70.2493056
ESTMG016,5711,Austral,B2,nan,ONGRID,NO,NO,NO,NO,NO,NO,-52.716667,-69.25
MG130,5712,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-53.193699,-70.945848
MG156,5713,Austral,C,C,ONGRID,NO,SI,NO,NO,NO,NO,-53.0573,-70.873919
RP231,5714,Austral,D,nan,ONGRID,NO,NO,NO,NO,NO,NO,-53.134602,-70.911889
ZP501,5715,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,SI,-52.539031,-70.058361
ZP021,5716,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.148944,-70.915056
ESTMG009,5718,Austral,B2,nan,ONGRID,NO,SI,NO,NO,NO,NO,-51.730894,-72.497741
MG111,5719,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-62.19549,-58.976284
MG888,5720,Austral,B2,C,OFFGRID,NO,NO,NO,NO,NO,NO,-52.376389,-71.4825
AS650,6764,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.370958,-70.708829
MG535,5721,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.1331,-70.876
PA543,5722,Austral,C,C,ONGRID,NO,NO,NO,NO,NO,NO,-53.1319444,-70.8758333
CC204,6773,Sur,D,C,ONGRID,NO,NO,NO,NO,NO,,-36.6074584,-72.1021871
CC209,6774,Sur,D,C,ONGRID,NO,NO,NO,NO,NO,,-37.4689653,-72.3533078
ZB349,5723,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-37.510278,-73.187583
ZB370,5724,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-37.566583,-73.501
LS719,6777,Norte,D,C,ONGRID,NO,NO,NO,NO,NO,,-30.470638,-71.212333
ZB383,5725,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-38.172,-73.121472
PP001,6779,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,,-41.324102,-72.98737
PP002,6780,Centro,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.43517,-71.686484
ZB384,5726,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-38.177611,-73.139306
PP005,6782,Norte,D,C,ONGRID,NO,NO,NO,NO,NO,,-29.941083,-71.239693
PP007,6783,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.398042,-70.721253
PP446,6784,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.517764,-70.655244
RS816,6786,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.4177778,-70.5277778
RS818,6787,Metropolitano,D,C,ONGRID,NO,NO,NO,NO,NO,,-33.4519445,-70.6797223
TA962,6788,Norte,D,C,ONGRID,NO,NO,NO,NO,NO,,-20.343585,-68.95
ZE181,5727,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-39.339167,-71.651306
ZE210,5728,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-37.864029,-73.039316
VR397,6791,Centro,D,C,ONGRID,NO,NO,NO,NO,NO,,-35.671468,-71.34523
ZA143,6792,Norte,D,C,ONGRID,NO,NO,NO,NO,NO,,-23.838628,-69.902533
ZE242,5729,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-37.689528,-72.817278
ZE252,5730,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-39.315833,-71.403972
ZE272,5731,Sur,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-38.266278,-71.289222
ZI021,5732,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-44.494967,-71.3183
ZI033,5733,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-45.742694,-71.870556
ZL183,5734,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-42.257667,-73.154889
ZL191,5735,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-39.709194,-71.888278
ZL194,5736,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.171417,-73.570528
ZL203,5737,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.150222,-73.521528
ZL208,5738,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-42.596906,-73.524597
ZL253,5739,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-42.698611,-73.098667
ZL254,5740,Austral,D,C,ONGRID,NO,NO,NO,NO,NO,NO,-43.207667,-73.619472
ZL266,5741,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-42.389917,-73.43975
ZL277,5742,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-39.973278,-73.275472
ZL286,5743,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-42.3032,-73.1328
ZL290,5744,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-42.275833,-73.096583
ZP041,5745,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-52.236278,-70.282611
ZP043,5746,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-52.962556,-71.800083
ZP045,5747,Austral,D,C,OFFGRID,NO,NO,NO,NO,NO,NO,-52.621028,-70.994361
